id,groups
81684,10
173892,10
36278,6
81789,10
249680,10
81782,10
225332,10
68753,0
44927,10
81760,10
173808,10
195426,10
81754,10
81736,10
249714,10
81724,4
36253,10
29186,9
195403,10
195387,3
50760,10
36245,4
68817,10
249733,9
173878,10
52464,10
45825,10
261494,10
261493,10
29200,10
81697,9
261596,10
70716,10
78513,10
31037,10
75431,10
72764,10
188789,6
184418,10
34071,10
184445,10
32658,10
184448,4
75414,10
51645,10
75400,10
255691,0
75385,10
72762,10
184497,10
34052,10
188686,10
253439,10
34027,1
75347,1
32690,9
184542,9
32694,10
52000,0
51996,1
32712,10
184593,10
255626,10
255676,10
188642,10
32645,10
188806,10
184163,10
184175,10
188910,10
32576,10
184181,10
32583,10
184195,10
253316,10
32590,10
75546,10
234202,4
72711,9
184238,10
75436,10
34088,10
188851,7
184268,10
75512,10
184282,10
72724,7
75505,10
75500,9
188837,10
72744,10
75479,10
32630,10
75460,10
255766,10
75519,10
188638,10
34007,10
72894,1
75108,10
75106,10
184916,9
75102,9
184927,10
32831,10
255449,3
255440,10
75080,10
255434,10
184969,10
188384,10
51660,4
184905,10
223172,9
188317,10
188307,10
33895,10
75018,0
73089,10
32860,10
253651,10
75010,7
32861,10
234547,10
188262,10
51668,10
255353,10
75061,9
253582,10
184890,10
75127,0
184651,10
255592,4
184668,10
75258,10
75243,10
255580,10
184713,10
72900,0
188585,10
223804,10
32760,10
72913,10
184730,10
75224,10
184733,10
33980,10
75207,9
184788,10
188534,10
188521,1
184795,10
75177,10
75164,10
184837,10
255508,10
75153,10
72982,10
184860,10
184866,9
223851,10
255349,10
32559,10
32557,7
183507,10
223095,0
34228,10
183524,3
75982,10
189340,10
256226,10
72410,10
32381,3
32386,10
189324,10
72441,0
183578,10
72394,10
183580,0
72448,4
72451,10
32391,10
183595,10
32392,3
189259,10
32395,10
75933,10
253119,10
183639,10
75913,10
32411,10
223993,3
75950,10
256174,4
223094,10
183448,10
252927,9
32297,10
252944,10
256374,10
183283,10
189493,10
189478,10
256364,4
183310,10
183315,10
189473,10
76103,10
183335,10
256268,10
256339,10
34255,10
256333,10
76088,10
252995,10
252997,10
256311,10
72343,3
223090,10
72345,10
34246,10
253020,10
45118,10
253046,10
183341,10
183688,10
183700,10
75858,9
234184,10
253233,10
34149,6
72638,10
183972,10
34147,9
255983,3
51610,0
34144,10
34142,10
255969,10
72645,10
253277,10
72612,10
223126,6
184070,7
188950,10
184080,10
253301,10
184098,10
234189,10
75613,10
255922,10
184114,10
72672,10
184121,10
223129,10
32555,10
75633,10
72609,10
223883,10
34163,10
223970,10
32428,10
75848,3
223960,9
253157,10
183728,4
32443,10
75822,10
72571,10
183765,10
253184,10
234171,4
32465,10
32467,10
189086,10
189083,10
253200,3
234182,10
256087,10
72591,9
256085,1
256072,10
72593,10
183876,10
253205,2
72596,4
183887,10
183888,10
75743,10
184148,9
253679,7
188220,10
185152,10
223527,10
254673,10
186370,10
186371,10
187413,10
187411,10
45199,10
187400,10
186390,10
223507,10
73641,10
33300,10
73650,10
186311,10
187371,10
254636,10
187353,10
73666,10
254618,10
33587,10
187333,10
254611,10
223483,10
45242,0
186493,10
186495,10
186496,10
73678,1
73655,10
74171,0
33276,4
234355,9
254851,10
186050,10
187562,10
74409,10
254831,9
254815,10
186113,2
187542,4
73565,10
254798,10
33649,4
234348,10
186179,10
33606,10
74342,10
187477,10
33246,7
73588,4
223542,6
223352,10
73600,10
254093,10
186258,10
254732,10
33263,3
187441,2
187434,10
74287,10
187486,10
73680,4
254601,9
254596,9
254278,10
186815,10
186826,0
45220,10
73965,10
33437,10
187091,10
73811,10
51835,9
223438,10
73932,10
223408,4
186889,10
45226,1
73927,10
186912,10
186919,10
33486,10
186933,10
186940,10
51845,10
254344,9
223429,10
186943,4
33456,10
254372,10
186992,10
33466,10
234411,10
254272,10
33426,10
73999,9
186522,10
254182,10
254562,10
186584,10
254547,9
254540,10
187260,10
254533,10
74105,9
33559,10
186646,10
254520,10
74084,10
254513,10
51866,10
223456,10
73730,10
73743,4
254478,10
254476,4
187202,10
73752,4
73754,10
223451,10
45216,10
73759,10
186790,1
187165,10
74000,10
73533,10
186013,10
254009,10
254004,10
73262,10
33805,10
74798,10
188053,6
74784,10
185460,4
234508,10
253768,10
185474,10
33802,10
32998,10
188010,10
73289,10
234250,10
255135,10
185529,10
51926,10
255101,10
187975,10
33042,10
187965,10
73307,10
185574,4
234497,10
74708,10
33053,10
255074,4
33063,10
74749,10
185422,10
73246,10
74818,9
45331,1
223760,10
74951,3
188200,7
185177,10
74949,10
32907,4
223759,10
185210,10
185212,10
32925,10
185256,10
185258,10
74905,10
234243,10
51974,10
253712,4
185311,10
33852,10
188148,10
74850,10
74842,9
73179,10
73186,10
185375,10
185377,10
51953,4
253743,10
223232,4
223703,10
32285,10
185623,10
253861,10
253925,10
254967,10
223653,9
45294,10
74535,10
73414,10
74530,9
253946,10
253949,10
254928,10
254921,10
185918,10
73444,10
223656,6
187682,10
187678,0
185929,10
74500,10
253960,10
73488,10
223317,3
33183,10
253991,10
45280,10
74456,10
74453,4
223600,10
223595,10
185928,10
187753,1
33128,0
73396,10
74663,10
73341,10
253875,9
187840,10
234278,10
185665,10
187833,10
255039,10
187832,0
255028,10
74638,3
33093,10
185720,6
187824,10
223270,10
185733,10
51918,10
185738,10
74626,7
51916,10
253908,3
33101,10
185756,10
33106,10
51710,10
185781,10
223281,10
185805,10
185808,10
73320,10
76142,10
51519,1
183231,10
191363,9
71244,10
71249,3
191353,10
71251,10
257816,10
251905,10
191335,10
71257,3
77678,10
257811,10
251922,10
257803,10
257838,10
233935,10
251940,10
180673,10
191281,4
251942,10
191271,10
34871,7
257768,7
180723,10
224326,4
251956,10
251960,10
77637,9
180745,3
180664,10
191236,10
77738,10
51343,0
257969,10
77895,10
180317,10
180331,10
191586,10
180341,10
180346,10
31332,10
224398,9
51328,10
31337,10
45041,10
180380,10
31386,4
45524,10
77814,10
34939,10
71179,3
191472,10
180464,10
224377,10
191429,3
71211,10
180488,10
180498,10
77770,7
34917,10
180522,10
251828,10
45500,10
191216,10
191205,10
234675,10
181010,10
181032,10
34820,9
77478,4
191083,10
181074,4
71405,10
181085,10
34804,10
191034,10
52165,7
71432,9
77503,9
181139,10
34783,10
257531,10
222920,9
31595,9
71449,10
190983,1
77401,10
181206,10
45480,10
181246,10
77378,10
77375,10
181275,3
31575,10
257623,10
191109,3
191112,0
180810,10
180813,3
191198,10
191189,6
77583,10
34843,10
31463,10
31477,9
224310,9
31480,9
252001,10
77559,1
224308,10
180907,9
180909,4
77534,9
31506,10
34837,10
180934,10
180956,9
180958,9
180959,10
180960,10
257634,10
191134,7
252021,10
257630,6
180980,4
71374,10
224399,10
71119,10
77923,10
191610,10
78362,10
35146,0
224479,10
179612,10
35145,10
192097,10
179626,10
258280,10
179641,10
251538,10
78324,10
251540,9
78317,10
192118,10
258268,10
233864,10
179729,9
78267,10
192011,9
192007,3
45033,10
31159,10
258219,10
70850,9
78228,10
78227,10
78224,9
191992,9
35139,7
251495,10
192134,3
78376,10
179349,10
192187,3
78482,10
179380,6
251471,10
179383,10
70747,10
78469,10
192170,1
258383,10
251476,10
179439,10
258380,10
192160,10
179442,10
179450,10
258368,10
78435,10
179470,2
78431,7
192157,10
179488,9
179494,10
78418,10
251485,10
179511,1
251486,10
179536,10
35162,4
78221,3
71475,10
233874,10
179833,10
180091,10
180099,10
71032,0
78028,10
78027,10
258058,9
251704,10
78011,10
180158,10
258033,10
224421,10
180186,10
180193,10
191767,4
224420,10
180215,10
71045,6
52216,10
52214,4
224404,10
180240,10
180241,10
224403,10
251721,10
77944,10
52212,10
257994,10
191623,10
77965,10
258080,10
258081,10
180061,10
191924,10
179849,10
179850,10
251607,10
179860,10
179887,7
179892,10
233875,10
70916,10
179912,10
179913,10
179920,10
179926,10
258150,4
78138,4
179949,10
258137,10
191867,0
78117,10
78103,6
251643,10
35064,10
45546,10
224424,6
191824,10
70969,10
191816,10
180057,3
251653,10
70893,10
248913,10
71483,10
181336,10
72004,10
72009,10
182462,9
190023,10
76583,10
182466,10
51477,10
51484,10
224096,10
72030,10
32040,10
252696,10
252697,10
252631,10
72038,10
223068,10
72068,10
72089,4
182643,10
182657,9
72095,9
256734,10
45425,10
189867,10
32094,10
72109,10
189850,10
256699,10
182587,10
189841,10
34480,10
182405,10
252528,4
190209,10
223062,9
190187,10
182270,10
76678,10
224111,4
71919,10
256933,10
71926,9
76651,10
71937,10
182323,10
256871,10
256908,10
223066,6
76630,10
190113,10
182368,10
256891,10
190101,10
234058,10
76615,10
182384,10
71978,7
190082,10
224108,1
51476,10
76636,9
189814,1
182753,10
76391,10
183022,10
45419,10
252856,10
256516,9
76248,9
76236,10
183085,10
32225,10
76234,10
189652,3
256498,4
189637,9
256496,3
183015,10
32232,1
189629,10
183131,10
256466,10
32249,3
252900,10
76176,1
183180,10
252908,3
256410,10
104348,10
183227,10
76151,10
189564,10
76228,10
72200,10
51499,10
76293,10
76388,10
189811,10
256672,10
182777,10
76384,10
182798,10
256647,10
182817,10
182820,0
182830,10
72144,10
182849,10
76348,10
256620,10
76345,4
32143,10
182914,10
189750,10
72173,10
32163,10
189747,7
189746,10
189742,10
252822,10
72187,10
256569,10
252837,10
182973,10
256565,10
252524,10
252512,10
76710,10
31959,10
181516,10
77181,10
257330,10
181528,10
222931,10
257328,10
77158,10
77157,10
181548,0
181568,4
224193,10
257306,6
181576,3
31720,10
77128,9
190792,10
77115,10
71590,9
257281,10
224192,10
71614,10
77090,10
252255,10
181650,10
181666,10
34685,10
224169,4
190666,10
71576,9
252181,9
252177,10
31711,10
31656,9
77307,10
190902,10
257411,10
71518,10
77283,10
181367,10
71523,10
181368,10
77282,3
71528,10
257396,10
45069,10
31683,10
181410,3
77248,7
31692,10
233994,10
224228,10
257375,10
181438,10
77243,10
190859,10
190846,10
71555,10
77238,0
257364,10
257359,10
224216,10
77052,0
181328,10
181712,10
71639,10
31877,10
76821,10
182061,10
234035,10
257045,10
223002,10
76802,10
224136,10
190367,9
76788,4
71813,0
34566,10
71825,10
190434,10
76768,10
190328,10
182163,9
223017,9
71848,10
252480,10
76750,10
182193,7
256985,9
71866,4
190272,10
252507,9
182206,10
182224,10
182157,10
34593,10
181992,10
257092,10
190618,10
51453,10
71672,10
190604,10
257174,10
181801,3
252320,1
181831,9
252328,10
181836,10
181848,10
71705,10
234638,4
34642,10
34637,10
31850,10
34628,10
181890,10
181919,10
190524,10
252359,10
190510,10
257109,10
190507,4
252377,10
76874,10
76868,10
34613,10
257096,3
190655,0
155733,10
262847,10
262862,10
89398,1
268409,10
203643,10
203635,9
161019,10
25050,10
226904,10
89360,10
53263,10
89357,10
203626,10
161088,10
63745,10
160991,10
203592,10
203586,10
161118,10
203557,10
232495,10
25106,10
63800,1
89316,10
25109,10
203550,10
161172,10
161191,10
245393,10
268289,10
203588,10
161204,10
160982,10
89431,10
160769,10
89523,10
245240,10
160791,10
38892,4
53279,10
268518,10
203754,9
268503,4
203722,6
24996,10
24997,10
203710,10
268435,10
160873,1
245304,10
25008,10
268480,10
268479,10
203682,1
203674,10
160915,10
160922,10
203663,9
160931,10
268444,10
235632,10
245325,9
160876,10
63829,4
44507,9
89272,10
268123,3
203321,0
161480,10
245514,4
161499,7
89127,3
89094,10
53211,10
203278,4
203267,9
161569,9
226870,10
161574,10
25223,10
161577,4
89063,10
64018,10
161593,10
49795,10
89061,4
161613,10
89041,10
25280,10
268034,3
161643,10
245562,10
89033,10
245564,10
268065,0
25221,10
161452,10
161451,10
89270,10
63836,10
203491,10
203490,10
161235,10
89258,10
268245,10
25168,10
221209,3
161284,10
63863,9
161302,10
203445,10
63885,10
46374,10
49781,10
25196,10
89187,4
235586,10
49788,9
268169,10
161382,10
89176,10
63921,10
25209,10
161424,10
63952,10
268138,6
221246,6
203846,10
203181,4
24969,4
160755,6
159972,3
244921,0
159987,3
63302,10
160004,0
24735,10
268939,10
89914,10
53320,9
160070,10
244991,10
268909,10
204269,4
63269,10
160096,1
63359,10
232428,10
268883,0
39063,9
268867,6
63369,10
89846,10
245034,0
204223,7
39045,7
226987,10
89812,6
245050,10
245002,10
89807,10
204398,10
268995,10
63162,10
159753,10
244822,10
159773,10
269076,10
24672,4
90030,10
204510,10
63205,10
49688,10
227008,10
204483,10
269033,10
268980,10
204482,2
269026,10
244873,10
269024,10
244885,6
244892,6
24699,10
235702,6
159906,10
63243,10
89978,10
204416,10
244913,10
63255,10
244869,10
24782,10
204168,10
160268,10
160498,10
268666,10
245150,10
46401,10
89629,10
24896,10
24900,10
203962,10
160603,10
268616,10
203954,10
89588,10
38937,10
38970,10
160674,10
160680,9
203903,10
203893,10
160686,10
24936,10
245207,10
160700,9
49736,3
160713,9
203876,10
89550,10
221146,10
203863,10
44475,10
204033,10
245134,10
160492,4
44453,3
160281,4
63440,10
89772,1
63442,0
160315,10
160316,10
39001,10
268763,10
204113,10
160364,10
268745,10
235678,10
24837,10
204088,9
204073,10
232457,10
204068,10
268726,10
38975,10
160444,10
245129,10
46403,10
160459,10
160464,7
160465,9
63494,10
89669,10
63498,10
268540,0
161664,3
203167,10
161672,10
267380,10
162818,10
202433,10
88340,10
162827,10
162835,10
46320,4
162867,10
162873,9
267351,10
88312,4
64553,10
245969,10
53141,10
245975,4
88292,10
162905,10
202379,0
202376,10
202372,10
202367,4
88283,10
267320,10
38478,10
162946,10
64580,6
162967,3
88248,10
162895,10
162981,10
162802,10
88359,10
25624,10
25630,10
88479,4
245888,10
46325,6
88476,10
162635,10
267460,10
202542,1
64463,10
162680,0
88436,3
162697,10
202452,0
202537,10
64470,10
245899,10
25661,10
267420,9
245902,10
202497,10
162755,10
267400,10
88366,7
267390,10
64509,7
162787,10
162791,9
162699,7
25746,0
202349,4
202327,3
38383,10
64735,10
88083,10
163247,7
88076,10
88074,10
64747,10
202084,10
163304,10
163310,10
267140,3
38365,10
267128,10
267179,10
163344,0
64765,10
88010,10
163376,10
267086,10
246170,10
267082,10
267075,10
163406,10
221399,9
49913,10
163417,10
25855,4
163429,9
163346,10
64730,9
163216,9
163215,3
163001,10
163010,10
49886,1
64612,10
246025,10
246030,10
202300,10
44585,10
163066,10
163067,10
202291,9
88183,10
88176,10
88174,10
38426,4
202216,10
163135,10
202199,10
202196,10
38404,4
232594,1
202181,3
163172,0
246108,0
38390,10
25783,4
38389,10
49891,10
88107,10
162595,10
267484,1
38539,10
49869,9
53198,10
161901,9
25386,10
161911,10
202994,4
235551,2
267860,2
161949,4
267843,4
202968,1
64188,10
88875,10
161972,4
245658,3
202952,10
161992,10
232532,10
232533,10
88837,6
88835,10
202932,10
221294,10
162056,10
162058,10
64223,10
202902,10
25457,9
221295,10
267825,10
203009,10
64143,10
203036,10
268005,10
161682,10
25309,10
267995,10
89012,10
25312,10
64068,4
203149,10
267985,10
89007,10
25315,10
161720,10
232502,10
161727,4
267979,10
203115,10
161759,10
46356,10
88977,10
203099,10
203094,10
25332,10
25333,10
161804,0
88954,10
161817,10
267923,10
267920,10
203068,10
162083,10
90056,9
162103,10
221301,10
44562,10
162347,9
162365,7
162368,10
162370,10
232557,10
267563,10
245848,0
162437,10
162457,10
226778,1
162477,10
245863,10
162343,10
202580,10
267528,1
221372,10
25600,10
202570,9
88540,10
202569,10
245879,0
88529,10
88526,10
88523,10
88519,10
267494,10
162573,6
64439,10
202746,9
53175,10
64302,0
202865,10
53180,10
162151,10
267721,10
245740,10
162169,10
162177,3
64252,10
267698,10
88743,10
162206,0
64255,10
88717,10
267670,10
267669,3
38600,10
267647,10
88685,10
202803,10
64278,9
245761,1
25535,4
232546,10
162308,4
267615,10
267614,10
202782,9
64292,10
88641,9
88785,10
163434,10
159706,10
49679,10
243921,10
157090,10
206168,10
39630,10
91626,10
232195,10
157120,10
270529,10
91617,10
157154,10
206127,7
62174,10
206123,10
91644,0
232196,10
270509,0
206121,10
243954,10
62181,10
62184,10
270475,10
206093,1
157233,9
157247,1
243965,10
270456,10
157260,9
62207,10
270511,4
23797,4
157074,10
157063,10
270702,9
270694,10
156774,9
227533,1
46569,10
44362,10
235846,10
91788,4
206274,10
23694,0
39657,10
91776,10
243857,10
157073,10
156867,10
91743,0
243880,10
91741,10
62126,0
91731,10
206229,10
206228,10
270584,10
53470,10
23730,2
270566,10
91668,10
23742,9
156890,10
157271,10
62212,10
39611,10
244069,9
39571,10
232246,10
244076,3
244077,4
91361,10
62354,10
157631,10
91324,10
62372,10
270264,10
205834,10
91313,10
23885,10
244104,10
232260,10
23929,4
244112,10
91304,10
232267,10
157677,10
244117,10
62408,10
157695,10
91272,10
235799,10
91261,10
46513,10
62381,10
205913,10
205932,10
23879,3
235823,0
270443,3
91528,6
91523,10
227438,10
206049,10
157314,10
206033,10
91512,10
39600,10
62243,9
244015,1
91503,9
46529,3
39593,10
91493,10
23819,4
62268,3
157390,10
39590,10
91451,10
220823,10
53457,10
23850,4
91421,9
157492,10
157507,4
157518,10
244040,10
243835,9
91251,10
23653,10
91859,7
232101,10
39779,10
92257,10
49344,10
271091,10
92250,10
156041,10
227631,10
92245,10
271076,10
23387,10
243669,9
23400,10
92270,10
23404,10
271048,10
23410,4
156132,10
23417,10
271036,10
39770,9
271020,10
61876,10
49362,1
61880,10
235886,9
271008,9
39754,10
206641,10
235880,0
271105,10
23365,10
92420,10
46620,10
155764,10
155767,4
61740,1
155777,10
271215,10
23312,4
155823,10
155827,10
206807,10
271198,0
23324,10
155996,10
155859,10
155883,10
92321,10
92314,10
227641,10
155910,10
271142,10
39787,10
155931,10
155942,9
243658,10
92287,10
23364,10
155988,10
92336,10
156222,10
270992,10
92142,4
91999,10
156496,10
23558,10
206412,10
23561,10
206401,10
206399,10
39695,10
206377,0
156567,10
39693,10
270803,10
232145,10
243790,0
206367,10
206358,10
206357,10
23585,10
156601,10
46586,10
270785,10
156624,0
156629,10
270779,6
91888,3
232156,0
156702,10
270733,10
156582,10
156465,10
227573,10
156459,10
243708,10
206584,10
39748,10
61907,10
243719,10
92123,10
61920,4
156269,10
206550,10
23474,10
92090,10
206531,7
227599,3
156314,10
270942,10
243735,10
270939,9
92073,0
156343,10
53505,4
156365,3
156367,10
156368,4
92046,10
92026,3
92023,10
206436,10
270885,0
44342,9
270727,6
244152,10
44400,10
62447,10
90502,10
53396,10
269521,9
90487,10
90485,10
62915,10
158998,10
269512,10
90473,10
227136,10
46450,9
90467,10
269501,10
24378,10
90453,10
204942,10
159045,10
90444,10
227124,10
159065,10
244604,10
269469,10
220972,10
159073,9
62952,10
204905,10
159084,10
159090,10
244596,4
44428,10
232360,7
62879,10
158669,1
205126,10
24304,10
158688,9
205120,9
235760,10
220930,10
205101,10
24315,10
269650,10
24323,10
269637,10
244508,10
158929,10
158778,10
220936,10
269615,10
46460,10
158818,10
244532,10
205033,10
90569,10
158852,10
269587,10
158862,6
158868,10
90556,4
62871,4
49597,10
204886,0
204869,10
227118,10
204701,10
39209,9
232390,6
227090,10
159483,10
90211,10
63077,10
90199,10
39201,10
269243,10
244764,10
39190,10
90192,10
159441,10
159549,10
159573,6
232406,10
269200,10
269180,9
159611,10
244792,7
204591,2
204585,10
53356,10
39180,10
24612,4
232408,10
90107,10
49660,9
24537,10
90247,10
90252,10
204867,4
204857,10
159210,10
62992,10
159222,10
24471,10
269386,10
269373,7
244671,3
159267,10
269359,9
221000,10
46444,10
159296,9
269341,10
24487,10
269328,10
204764,10
49637,10
159338,10
221003,1
221008,10
90282,10
90278,10
24506,10
24515,10
204731,10
159392,9
204725,10
269698,10
269709,10
158631,10
269714,1
91086,0
24035,10
91079,10
91078,3
39483,10
158011,10
91062,0
205570,9
24059,10
24061,10
39476,1
158045,10
158061,10
157964,10
270013,10
244259,10
269990,1
232285,10
244280,10
158156,0
244287,4
269984,10
205483,10
62579,10
269977,10
244296,10
158178,6
269976,10
227286,10
235774,10
157962,10
270087,10
62449,10
91234,9
270208,10
91228,10
205716,4
270202,10
62458,7
157789,10
205699,0
23968,9
91178,10
23976,10
62481,10
91163,10
227307,10
91160,10
91155,10
220892,4
23981,10
270148,10
91144,0
205641,10
157947,0
205620,10
39495,4
205600,10
244221,9
49526,10
49528,10
158181,10
159702,4
158188,0
205454,10
62728,10
205244,0
244436,0
205224,1
90771,10
205220,10
269779,10
39359,4
90758,10
205208,10
158551,9
158561,10
269755,10
158492,10
205196,1
158585,0
244453,10
90732,9
158592,10
39353,10
62786,10
49584,10
158595,10
244477,10
24278,10
90725,10
158614,10
158624,10
62762,4
24231,10
62716,10
244410,10
269947,10
227253,10
90946,10
90945,10
269939,10
158249,10
62600,10
62637,7
205387,10
205386,10
205383,10
244332,10
90886,10
158334,0
39410,10
205332,10
227238,10
232309,10
158385,10
269843,6
90856,10
90854,10
269836,9
39384,10
90841,10
205297,9
244401,10
220918,10
158473,0
90969,4
87959,10
163457,10
87952,10
168718,10
66887,10
264192,7
198605,10
168799,7
168801,3
66904,10
248063,10
168817,10
225987,0
198552,10
168847,9
37230,10
168717,9
168861,10
198541,4
248092,10
264139,10
37223,9
248097,9
66946,10
52794,10
84681,10
198511,1
264125,10
84674,10
66956,0
168909,10
168863,10
248120,10
233007,7
66884,10
198800,10
247952,10
52804,10
198782,0
264326,10
168498,10
247963,3
168550,10
168564,10
198761,10
84865,10
66799,10
66805,10
226009,10
198718,10
37274,10
226019,3
50308,10
168635,10
37268,9
168637,10
264254,10
168658,10
198686,9
248026,10
248028,10
27543,10
198632,4
46067,10
66964,10
264109,10
84650,10
198322,10
84519,10
263964,10
169199,10
84513,10
84501,4
169241,0
67069,10
221935,7
169256,10
169268,10
169270,10
67107,3
169179,10
169293,0
248266,10
169316,10
169321,10
67144,10
84427,10
27728,10
27729,3
248271,3
263891,10
198169,10
235195,10
84410,10
248301,10
248263,10
198338,4
169152,10
84545,4
84647,10
66988,10
168944,4
27612,10
264094,10
67001,10
198427,10
27619,10
168978,10
235216,10
27629,10
248153,4
169004,10
37184,10
198389,2
169065,10
198381,10
169070,10
169072,10
198376,10
264028,10
169102,10
169103,10
198354,10
169109,9
169113,9
264013,10
52779,9
84551,10
198808,9
84404,3
168440,10
168426,9
167812,9
264687,10
167830,10
66433,3
52838,10
85284,9
85280,10
167859,10
167862,10
27256,9
66442,10
167871,10
85264,10
66417,10
66451,7
37429,10
85258,4
85256,10
167916,10
46084,10
167933,10
167936,0
27283,10
199257,10
167956,10
85214,10
85210,10
167972,1
66456,10
37421,10
199355,4
247634,10
85408,7
37485,9
199456,10
247587,10
264785,10
199450,10
85402,10
264781,10
27197,10
264772,10
85386,10
226156,10
167680,9
85309,1
37479,10
167711,10
264754,10
52853,6
167733,10
27222,9
50229,10
167752,10
85332,10
167768,9
66400,10
232925,10
66407,10
199375,10
167707,10
37419,10
37418,10
85202,10
27392,10
66624,10
264447,10
247829,10
168261,10
264440,10
168272,10
52810,10
168279,10
198991,0
264435,10
264414,10
168315,10
85076,10
198967,0
198900,10
198893,10
226044,10
247896,10
27449,10
247900,10
264374,10
168386,3
247920,4
168394,10
264364,10
37307,10
66748,10
46074,10
168200,10
264485,0
85100,10
27305,10
199216,3
27306,10
27313,10
168010,9
37416,10
27314,9
199208,10
168027,10
247729,3
168039,10
168040,9
168045,10
85163,10
264581,10
85159,10
168064,10
264573,10
27324,10
199191,10
199171,9
66525,10
199158,0
199132,10
85131,0
85128,10
232965,9
85105,0
168176,10
168431,9
50352,10
84399,10
67176,10
170606,10
263234,10
248701,10
225711,10
170648,10
263211,10
263210,10
170684,10
197335,0
197324,10
170710,0
83538,10
83525,10
52668,10
67644,10
222099,10
197291,1
197274,9
28158,10
45950,10
263130,10
170822,4
263101,10
170867,10
52662,10
263081,4
170922,10
67712,10
248728,10
170927,10
170602,10
170595,0
248632,10
263353,10
263352,10
170357,10
170373,1
28052,9
263322,10
28065,10
233148,10
248651,10
83701,10
83697,4
83696,10
67575,10
170459,10
170476,3
83679,10
170494,10
170524,10
197448,10
248672,10
233163,0
50483,10
36902,10
83623,10
225719,10
197425,9
83617,10
235098,10
83403,10
28195,10
83398,10
248858,10
52644,10
197047,4
83255,0
28249,10
28252,1
233217,3
197044,10
83234,10
67794,10
67796,10
52636,1
44850,10
171149,10
262902,10
171264,10
67813,10
262891,10
171287,10
197000,10
83204,10
50550,10
196997,10
83188,10
235063,10
67832,10
262868,10
52615,9
171263,10
262978,10
171142,10
171133,10
197170,10
83386,10
170981,10
28198,10
225647,10
83379,10
263048,10
83371,10
171003,10
197149,10
171011,10
28202,10
222118,10
83352,10
83350,10
197139,10
171039,9
83344,10
263030,10
52650,10
83333,6
225633,10
67758,10
263023,10
83318,10
197085,10
83296,10
52646,10
83287,10
170324,9
197543,1
28026,10
67490,10
169617,10
37062,3
27822,10
169627,10
84253,10
169637,10
169651,10
263714,10
169662,9
37052,0
169697,9
67292,10
263682,10
198029,10
169724,10
263667,3
169740,10
197891,10
67310,10
169766,4
235139,10
84157,0
84153,10
37025,9
248440,10
27872,9
169782,10
67326,4
67297,10
221999,10
248366,10
169589,0
84396,10
67177,3
198126,10
235188,10
198103,10
84372,10
248337,10
84363,10
84362,10
263849,10
263845,0
27759,10
27766,10
198086,10
84336,10
263811,9
84326,10
198068,10
221948,10
169504,10
225924,10
169544,10
27794,1
169569,10
263758,10
84294,1
235169,4
84291,4
169588,10
169801,3
247572,10
197872,0
197870,10
263509,10
225849,10
170074,3
225847,10
235131,2
170081,1
50423,10
248545,10
67432,10
263468,10
170145,10
170148,10
83914,0
83986,10
225809,10
170181,4
36968,10
83877,10
67473,10
83872,10
45980,10
170225,10
197592,10
263421,10
28013,10
197584,10
197574,10
170286,4
225799,10
83996,10
170033,3
170017,6
197861,10
84116,10
84115,10
67331,10
169847,10
197849,10
84104,10
84102,10
248462,0
263589,10
197821,10
27916,9
197807,10
84067,10
84065,10
197780,10
169935,1
84053,10
248498,10
67386,10
235133,10
84038,10
248508,10
225852,10
67411,10
27943,10
84012,4
170014,10
84010,1
37022,10
232920,10
199484,10
85417,10
246710,10
201099,4
87120,3
201090,1
246723,4
87109,10
266241,4
164890,10
164895,10
164914,10
65337,10
164923,10
246738,10
53037,10
201058,10
164964,10
164965,10
65358,10
65359,2
235401,0
164991,10
164995,10
201013,10
266181,10
165046,10
46233,4
200996,10
165065,10
164950,10
37984,10
164835,9
26305,10
164600,10
164607,10
46260,10
164633,10
26253,10
65257,9
87281,10
164655,10
38050,10
164656,10
246671,10
26271,10
26273,10
201110,10
164725,10
266313,10
221521,10
235416,10
201133,10
26293,10
226502,10
201127,4
221523,10
87183,10
164794,10
164806,10
164819,10
87154,10
201160,4
226478,4
266140,10
65403,10
200820,10
65519,4
200805,10
86763,1
265945,3
265944,10
265941,10
200783,1
246888,10
65539,1
200772,10
200764,10
200751,9
26464,10
226407,0
86725,10
200716,10
86714,4
26502,10
165532,10
165539,9
50094,10
86692,10
200680,1
200658,10
86655,10
200642,6
226388,10
235364,10
246862,10
165368,10
265980,10
86967,10
235396,10
44639,10
221584,10
246810,10
246813,10
226476,10
52999,4
65440,10
165180,10
200893,0
200891,4
37957,10
165232,4
65471,10
86857,9
266044,10
86848,2
165279,10
26432,10
266017,10
65480,10
65488,10
200850,3
165318,10
86785,10
65506,10
165350,10
26451,1
164587,9
164586,10
266431,4
87335,1
246280,1
87747,10
64894,10
221422,10
64906,3
163786,7
163790,10
266832,10
266824,10
163835,10
64915,10
163840,10
201788,10
87759,10
25995,4
163892,7
201777,10
235469,0
226642,0
201761,1
266757,10
201758,10
26014,10
201747,10
46294,10
163976,10
221431,10
221433,10
163889,4
246272,10
163730,9
266879,9
38347,9
64800,10
53132,10
64811,10
201974,3
267022,10
64827,10
49927,7
226665,10
38326,10
201939,10
201935,0
267000,10
163560,0
64844,3
232622,10
266986,10
